customer_id,first_name,middle_name,last_name,email,phone,date_of_birth,gender,nationality,address,city,country,signup_date,active_flag
CUS0021142,Jacob,Richard,Green,jacobgreen173@gmail.com,0288549040,1983-02-04,Male,Norway,4984 Church St,Edinburgh,Norway,2025-01-04,True
CUS0021143,Catherine,Diego,Jones,catherine.jones650@mail.com,(642) 732-2410,1989-10-22,Male,U.S.A.,2735 Main St,Boston,United States,2020-10-15,True
CUS0021144,Rachel,Jessica,Kim,rachel_kim75@aol.com,551-853-8327,1953-05-06,Female,Egypt,2246 1st Ave,New York,Egypt,2019-09-14,True
CUS0021145,Catherine,Melissa,Adams,catherine_adams@yahoo.com,3078237255,1980-11-09,Male,United States,8287 Lake Dr,Dallas,United States,2026-03-23,True
CUS0021146,Karen,,Kumar,karenkumar538@aol.com,(270) 058-1175,1952-04-03,Male,China,4204 Main St,Buenos Aires,China,2021-04-02,True
CUS0021147,Nicholas,Robert,Martin,nicholasmartin614@aol.com,6844675075,1999-12-05,Female,Poland,2390 Lake Dr,San Diego,Poland,2020-12-26,True
CUS0021148,Edward,,Kowalski,edward_kowalski@outlook.com,1034003704,1951-05-26,Male,China,4958 Main St,Rome,China,2017-05-30,True
CUS0021149,hiro,,Muller,hiro.muller@mail.com,0466692976,1965-07-01,Male,France,538 Sunset Blvd,Tel Aviv,France,2016-12-19,True
CUS0021150,Brandon,,Moore,brandonmoore@aol.com,615-313-1716,1959-02-07,Male,United States,3156 Maple Dr,Prague,United States,2021-05-23,True
CUS0021151,Rachel,Kenneth,Rivera,rachel_rivera@aol.com,+18527009069,1995-05-12,Male,United States of America,6104 Sunset Blvd,Tokyo,United States,2022-11-21,True
CUS0021152,Fatima,Nicholas,Novak,fatima_novak672@yahoo.com,(912) 062-0412,1971-03-17,Male,Canada,6430 2nd St,Phoenix,Canada,2015-06-19,True
CUS0021153,Samuel,,Williams,samuel.williams@yahoo.com,621-368-7499,1946-01-26,Female,China,2349 1st Ave,Lyon,China,2018-06-10,True
CUS0021154,Brandon,,Rodriguez,brandon.rodriguez686@yahoo.com,+11570190622,1959-07-24,Male,United Kingdom,4675 Maple Dr,Vienna,United Kingdom,2015-02-13,True
CUS0021155, Amy,Wei,Andersson,amy.andersson@outlook.com,+10179693116,1985-06-04,Male,Malaysia,3477 River Rd,Dublin,Malaysia,2019-04-14,True
CUS0021156,Elizabeth,Ana,Garcia,elizabeth.garcia469@aol.com,7547301505,1994-02-12,Male,Iceland,3290 2nd St,Cologne,Iceland,2016-03-29,True
CUS0021157,Gregory,,Robinson,gregory_robinson@gmail.com,357-847-2877,1996-01-28,Male,India,1877 Park Rd,Seattle,India,2025-01-22,True
CUS0021158,Joshua,Elena,Tanaka,joshua_tanaka@gmail.com,118-637-4888,1988-01-12,Other,Saudi Arabia,828 Highland Ave,Cologne,Saudi Arabia,2026-06-02,True
CUS0021159,Joseph,Susan,Rossi,joseph_rossi93@yahoo.com,(170) 171-4152,1986-02-28,Female,Russia,6285 1st Ave,Reykjavik,Russia,2017-07-21,False
CUS0021160,Kevin,,Clark,kevin_clark701@mail.com,1524156363,2005-07-31,Female,Morocco,2421 Oak Ave,Manila,Morocco,2024-03-29,True
CUS0021161,Michelle,,Campbell,michelle_campbell@yahoo.com,(031) 772-6890,1996-09-24,Male,New Zealand,1121 Sunset Blvd,Rome,New Zealand,2021-12-23,True
CUS0021162,George,,Silva,george_silva42@gmail.com,(530) 935-5869,1995-03-26,Male,Singapore,1184 Elm St,Milan,Singapore,2024-02-24,True
CUS0021163,DOROTHY,Donald,Young,dorothyyoung@mail.com,891-387-7692,1977-05-19,Female,Nigeria,8553 Park Rd,Prague,Nigeria,2022-07-26,True
CUS0021164,Sofia,,Rossi,sofia.rossi@mail.com,208-803-2338,1995-08-27,Prefer not to say,United States,8983 Maple Dr,Brussels,United States,2025-02-19,True
CUS0021165,Ahmed,,Kowalski,ahmedkowalski@aol.com,5814584046,1958-01-28,Male,Italy,4309 Main St,Paris,Italy,2024-10-07,True
CUS0021166,Robert,,Singh,robertsingh775@mail.com,7874502936,1986-06-19,Male,Japan,5322 River Rd,Buenos Aires,Japan,2024-08-30,True
CUS0021167,Cynthia,Paul,Singh,cynthia.singh@yahoo.com,(654) 342-9013,1958-04-20,Female,China,973 Elm St,Barcelona,China,2025-10-04,True
CUS0021168,Andrew,Stephanie,Taylor,andrew_taylor750@yahoo.com,+15556445152,1947-07-13,Male,France,8471 Church St,London,France,2025-02-06,True
CUS0021169,Wei,,Kowalski,wei.kowalski@mail.com,1596460049,1956-09-20,Male,United Kingdom,3620 Oak Ave,Houston,United Kingdom,2019-09-24,True
CUS0021170,Cynthia,Frank,King,cynthia_king@aol.com,7280677145,1988-12-27,Male,United Kingdom,9732 Sunset Blvd,New York,United Kingdom,2023-01-18,True
CUS0021171,Scott,, Baker,scott.baker450@outlook.com,4840656188,1978-10-12,Male,Norway,8229 Maple Dr,Abu Dhabi,Norway,2025-12-02,True
CUS0021172,David,,Costa,david.costa370@yahoo.com,(564) 396-4849,1991-11-29,Male,Jordan,5219 Elm St,Amsterdam,Jordan,2023-03-25,True
CUS0021173,Christine,,Sanchez,christinesanchez175@gmail.com,(672) 558-5730,1984-09-08,Male,Spain,1292 Main St,Barcelona,Spain,2020-01-15,False
CUS0021174,Ryan,Patricia,Davis,ryandavis475@gmail.com,538-448-0939,1946-01-30,Other,Saudi Arabia,6904 1st Ave,Oslo,Saudi Arabia,2024-08-06,True
CUS0021175,Fatima,Christine,Johnson,fatima_johnson778@aol.com,0173945018,1951-04-19,Male,United States of America,7267 Park Rd,Vancouver,United States,2017-03-26,True
CUS0021176,Richard,Shirley,Green,richard.green538@yahoo.com,(822) 853-2513,1998-01-05,Female,Vietnam,9261 Main St,Dhaka,Vietnam,2016-03-05,True
CUS0021177,Andrew,,Hall,andrewhall696@aol.com,7697128414,1999-01-03,Female,Ireland,1334 Oak Ave,Amman,Ireland,2026-01-10,True
CUS0021178,Priya,,Gonzalez,priyagonzalez@aol.com,123-970-3650,1955-04-27,Male,United States,656 Oak Ave,Osaka,United States,2020-10-29,True
CUS0021179,Mark,Scott,CARTER,markcarter986@mail.com,+13621986277,1951-12-09,Female,United Kingdom,3347 1st Ave,Barcelona,United Kingdom,2021-12-28,True
CUS0021180,Steven,Joseph,  Rodriguez  ,steven_rodriguez277@outlook.com,9676761425,1988-02-16,Male,South Korea,815 River Rd,Nairobi,South Korea,2016-11-03,True
CUS0021181,Andrew,,Roberts,andrew.roberts584@mail.com,+19160284771,1995-03-08,Prefer not to say,Italy,3521 Highland Ave,Buenos Aires,Italy,2023-11-18,True
CUS0021182,Gary,Nicole, Scott,garyscott878@aol.com,+10071847163,1967-11-30,Female,Peru,1253 Lake Dr,Portland,Peru,2020-09-19,True
CUS0021183,Michael,Gregory,Diaz,michaeldiaz@outlook.com,(460) 454-8139,1985-07-14,Male,Malaysia,5742 Church St,Montreal,Malaysia,2021-11-03,True
CUS0021184,Justin,Margaret,Harris,justinharris293@aol.com,+18287221255,2007-06-26,Male,Romania,3641 Sunset Blvd,Melbourne,Romania,2016-07-24,True
CUS0021185,Maria,,Silva,maria.silva305@mail.com,618-462-4796,1989-06-23,Female,United Kingdom,1022 Main St,Dublin,United Kingdom,2024-05-10,True
CUS0021186,Andrew,,Andersson,andrew.andersson298@mail.com,3699421303,1990-12-24,Male,Thailand,1173 Main St,Johannesburg,Thailand,2020-04-30,True
CUS0021187,Christopher,,Santos,christophersantos352@aol.com,+14002619370,1987-12-04,Male,Canada,7572 Lake Dr,Kuala Lumpur,Canada,2020-08-25,False
CUS0021188,Kevin,Katherine,  Flores  ,kevin_flores185@mail.com,060-071-2681,1994-10-08,Female,Poland,8513 Elm St,Bucharest,Poland,2022-09-06,True
CUS0021189,Nicole,,Green,nicolegreen@mail.com,9059765668,1977-10-22,Male,Spain,9042 Park Rd,Orlando,Spain,2022-06-20,True
CUS0021190,Kathleen,Barbara,Muller,kathleen_muller32@aol.com,+19978421997,1964-06-18,Male,Belgium,9758 2nd St,Tunis,Belgium,2016-03-27,True
CUS0021191,  Larry  ,Sandra,Green,larry_green465@gmail.com,5938693104,1998-02-07,Female,Morocco,5658 Maple Dr,Ho Chi Minh City,Morocco,2017-04-04,True
CUS0021192,Dennis,,Chen,dennis.chen@aol.com,+15178318854,1972-03-25,Male,United States,2206 Oak Ave,Osaka,United States,2018-09-02,True
CUS0021193,Diego,George,Torres,diego_torres973@mail.com,095-301-8655,2005-09-05,Female,Vietnam,584 2nd St,Lyon,Vietnam,2016-07-10,True
CUS0021194,Jason,,Oliveira,jason.oliveira@mail.com,574-486-3391,1980-11-07,Prefer not to say,Peru,3079 Highland Ave,Berlin,Peru,2023-05-04,False
CUS0021195,Carolyn,Jessica,Diaz,carolyn_diaz@mail.com,(198) 151-3684,1978-10-09,Female,Nigeria,1010 Church St,Hong Kong,Nigeria,2016-01-24,True
CUS0021196,Ryan,,Lee,ryan_lee@yahoo.com,(366) 129-9044,1973-02-09,Female,Canada,7425 Church St,New York,Canada,2018-07-04,False
CUS0021197,Thomas,,Hernandez,thomas.hernandez@outlook.com,+11742614881,1955-05-02,Male,Tunisia,9663 2nd St,Lagos,Tunisia,2018-01-25,True
CUS0021198,Anna,Stephen,Dubois,anna_dubois@mail.com,(461) 629-1226,2004-12-07,Male,Croatia,4041 Church St,Frankfurt,Croatia,2018-05-03,True
CUS0021199, Carlos,,THOMAS,carlos_thomas101@yahoo.com,+17703619996,1959-11-15,Female,Brazil,595 Church St,Shanghai,Brazil,2017-08-20,True
CUS0021200,Stephanie,Margaret,Thomas,stephanie.thomas@outlook.com,963-674-9898,1986-08-01,Female,Germany,2662 Oak Ave,Doha,Germany,2020-03-03,True
CUS0021201,nicholas,,Johansson,nicholasjohansson861@outlook.com,9689535643,1958-12-23,Male,Canada,6961 River Rd,San Diego,Canada,2017-11-28,True
CUS0021202,Debra,,Novak,debranovak@aol.com,0231642908,1993-12-28,Female,United States,5848 Main St,Casablanca,United States,2016-02-04,True
CUS0021203,Heather,Anna,Jones,heather_jones@aol.com,(148) 180-0562,1970-05-05,Male,Brazil,9952 Maple Dr,Zurich,Brazil,2018-02-11,True
CUS0021204,James,,Tanaka,jamestanaka@yahoo.com,5126681898,1992-07-16,Male,Egypt,1460 Sunset Blvd,Melbourne,Egypt,2020-04-19,True
CUS0021205,Michael,,  Diaz  ,michael_diaz648@mail.com,+18377874749,1961-11-29,Male,United Arab Emirates,5396 Main St,Taipei,United Arab Emirates,2020-01-26,True
CUS0021206,Laura,,Andersson,laura_andersson@aol.com,(441) 263-2675,2005-05-06,Female,Vietnam,6748 Main St,Kuala Lumpur,Vietnam,2024-09-08,True
CUS0021207,Susan,Amy,Jackson,susan_jackson@mail.com,6590626851,2000-06-01,Female,Belgium,4391 Elm St,Paris,Belgium,2015-09-20,True
CUS0021208,LIAM,Betty,Sanchez,liam.sanchez2@gmail.com,(011) 040-4897,1950-08-11,Female,United States,8936 Elm St,Athens,United States,2021-12-21,True
CUS0021209,Frank,,Patel,frankpatel@gmail.com,(243) 150-3623,1982-08-09,Female,France,9377 Main St,Amsterdam,France,2024-04-29,True
CUS0021210,Brenda,, Lopez,brenda_lopez535@aol.com,+17421425444,1965-03-24,Female,Finland,1902 Sunset Blvd,Warsaw,Finland,2017-04-07,True
CUS0021211,Stephen,,Johansson,stephen.johansson@outlook.com,036-449-7769,1985-10-23,Female,France,2819 Maple Dr,Riyadh,France,2023-12-04,True
CUS0021212,Ryan,,Kowalski,ryan_kowalski@yahoo.com,+14562548995,1954-01-19,Female,United Arab Emirates,3749 Park Rd,Paris,United Arab Emirates,2017-01-26,True
CUS0021213,jennifer,,Kowalski,jenniferkowalski@mail.com,067-526-0913,1949-06-24,Male,United Kingdom,614 Main St,Montreal,United Kingdom,2023-04-23,True
CUS0021214,Patrick,,Mitchell,patrick_mitchell@gmail.com,+17717020498,1957-11-18,Male,Sweden,5113 2nd St,Colombo,Sweden,2025-05-16,True
CUS0021215,Laura,,Choi,laura.choi@gmail.com,123-285-7642,1979-03-19,Female,Argentina,3860 Highland Ave,Hong Kong,Argentina,2019-09-26,True
CUS0021216,Melissa,,Scott,melissascott778@outlook.com,(912) 136-0553,1966-12-07,Male,United States,2431 Park Rd,Abu Dhabi,United States,2017-11-16,True
CUS0021217,Edward,Kenneth,Lewis,edwardlewis@aol.com,(473) 470-1229,1962-07-02,Male,Egypt,2072 2nd St,Nairobi,Egypt,2023-04-18,True
CUS0021218,Jeffrey,Linda,King,jeffreyking@mail.com,835-070-5939,1956-09-15,Male,Chile,4654 Elm St,Miami,Chile,2019-05-24,False
CUS0021219,Sofia,Brandon,LEE,sofia.lee829@aol.com,+18885053261,1986-12-04,Male,Portugal,208 Elm St,Montreal,Portugal,2018-12-10,True
CUS0021220,Lisa,,Rodriguez,lisa_rodriguez436@aol.com,3035918884,2005-09-06,Male,United States,5940 2nd St,Mexico City,United States,2020-10-24,False
CUS0021221,Nancy,,Nguyen,nancy.nguyen@aol.com,250-670-0275,1951-08-30,Male,Canada,5849 Church St,Osaka,Canada,2018-07-14,True
CUS0021222,Joseph,Brian,Patel,josephpatel887@gmail.com,(978) 905-3136,1962-12-23,Male,United States,2797 Park Rd,Hanoi,United States,2024-11-13,True
CUS0021223,Justin,,Dubois,justin.dubois@aol.com,3596480102,1966-11-21,Female,Colombia,5174 Maple Dr,Denver,Colombia,2024-12-25,True
CUS0021224,Patricia,,Adams,patricia_adams403@aol.com,(174) 737-7936,1976-07-29,Male,Switzerland,2676 Church St,Barcelona,Switzerland,2015-12-16,True
CUS0021225,Catherine,Jonathan,Diaz,catherine.diaz@aol.com,+17913964578,1950-09-12,Male,Chile,1975 Maple Dr,Atlanta,Chile,2024-03-16,True
CUS0021226,Debra,Benjamin,Oliveira,debra_oliveira94@gmail.com,(787) 661-3955,1998-07-03,Male,Poland,7866 Church St,Brussels,Poland,2019-04-27,True
CUS0021227,Christine,,Gonzalez,christine_gonzalez@yahoo.com,+11878169165,1996-03-19,Prefer not to say,Singapore,584 Elm St,Bengaluru,Singapore,2021-06-23,True
CUS0021228,jeffrey,,Singh,jeffreysingh357@gmail.com,8246590909,1952-12-08,Male,Norway,2688 Oak Ave,Amman,Norway,2026-01-30,True
CUS0021229,Deborah,,Patel,deborah.patel@aol.com,5707381144,2000-05-15,Male,Belgium,6836 Lake Dr,Buenos Aires,Belgium,2019-08-01,True
CUS0021230,Sofia,,Pereira,sofia_pereira79@yahoo.com,(118) 704-0017,1954-04-09,Male,United States,6894 Oak Ave,Las Vegas,United States,2023-07-14,True
CUS0021231,Heather,Wei,Johansson,heather.johansson389@aol.com,528-213-7565,1984-02-09,Female,United States,5893 1st Ave,Miami,United States,2019-01-21,True
CUS0021232,Nancy,,Lopez,nancy_lopez@mail.com,852-504-9821,1957-11-30,Male,Netherlands,5605 Church St,Lima,Netherlands,2020-08-05,True
CUS0021233,Ashley,Donna,Taylor,ashleytaylor783@gmail.com,+17915815423,1995-11-20,Male,South Africa,5649 River Rd,Melbourne,South Africa,2015-09-18,True
CUS0021234,Sandra,,Singh,sandra_singh805@gmail.com,6926086369,1948-10-01,Female,United Kingdom,4814 Highland Ave,Toronto,United Kingdom,2025-09-27,True
CUS0021235,Jeffrey,,Lee,jeffreylee762@outlook.com,+15826648957,1974-12-03,Male,Czech Republic,3948 Sunset Blvd,Bengaluru,Czech Republic,2022-06-03,True
CUS0021236,Scott,,Andersson,scottandersson@outlook.com,(527) 213-7859,1985-06-07,Female,Israel,4302 Maple Dr,Lyon,Israel,2019-01-21,True
CUS0021237,Anthony,,Hall,anthonyhall@yahoo.com,+12898162777,1950-06-01,Female,India,2551 Highland Ave,Moscow,India,2022-05-19,True
CUS0021238,Michael,Joshua,Carter,michaelcarter@yahoo.com,358-920-7926,2001-09-06,Male,United States,7187 2nd St,Lisbon,United States,2023-09-22,True
CUS0021239,George,Mark,Novak,george_novak@mail.com,(160) 335-5085,1946-02-21,Female,Brazil,5566 Sunset Blvd,Madrid,Brazil,2024-02-11,True
CUS0021240,Jacob,,Roberts,jacob_roberts302@gmail.com,1234919944,1987-09-30,Female,India,2054 Church St,Sao Paulo,India,2018-07-29,True
CUS0021241,Benjamin,Jessica,Mitchell,benjaminmitchell783@aol.com,(363) 096-1341,1974-12-20,Male,United States of America,6802 Main St,Copenhagen,United States,2025-05-25,True
CUS0021242,Joseph,,Gonzalez,josephgonzalez819@gmail.com,113-004-4547,1973-09-16,Prefer not to say,Russia,2844 Elm St,St. Petersburg,Russia,2023-10-25,True
CUS0021243,  Samuel  ,Nancy,Novak,samuel.novak131@yahoo.com,104-936-0964,1949-07-14,Male,Russia,6418 River Rd,Vancouver,Russia,2023-05-30,True
CUS0021244,Karen,Christopher,Sanchez,karen.sanchez558@gmail.com,234-492-0475,2005-03-05,Male,Japan,3156 Highland Ave,Calgary,Japan,2016-12-13,True
CUS0021245,Kimberly,,Thompson,kimberlythompson@outlook.com,616-879-2119,1993-05-11,Female,United States,3092 Lake Dr,Edinburgh,United States,2025-09-30,True
CUS0021246,Kathleen,Joshua,Kim,kathleen_kim524@outlook.com,4968913775,1987-07-27,Female,Denmark,3453 Church St,Dublin,Denmark,2021-10-12,False
CUS0021247,Richard,,Hernandez,richard_hernandez@outlook.com,+15673324025,1975-07-05,Male,Switzerland,5657 Oak Ave,Vancouver,Switzerland,2019-02-15,True
CUS0021248,Jonathan,,Nguyen,jonathan_nguyen@mail.com,7219827614,1993-01-05,Female,Indonesia,6722 Sunset Blvd,Shanghai,Indonesia,2016-02-01,False
CUS0021249,Robert,Fatima,Chen,robertchen@outlook.com,4148763166,1963-06-13,Male,United States,1887 Sunset Blvd,Houston,United States,2021-11-27,True
CUS0021250,Margaret,Wei,Tanaka,margarettanaka@yahoo.com,+18546174041,1983-10-08,Male,India,464 2nd St,Dallas,India,2025-03-28,True
CUS0021251,Angela,Priya,Jackson,angelajackson937@outlook.com,(388) 581-1943,1957-03-30,Female,Netherlands,2172 Elm St,Istanbul,Netherlands,2023-11-03,True
CUS0021252,Steven,,Dubois,steven.dubois@aol.com,636-983-0574,1953-01-04,Male,Philippines,382 Sunset Blvd,Copenhagen,Philippines,2022-12-02,True
CUS0021253,Stephanie,,Costa,stephanie_costa@gmail.com,+17378215908,1957-11-02,Female,Nigeria,8807 Main St,Brussels,Nigeria,2016-08-09,True
CUS0021254,Paul,,Nelson,paul_nelson@outlook.com,+19973596078,1970-06-06,Male,Russia,4241 Oak Ave,Barcelona,Russia,2026-06-25,True
CUS0021255,Jacob,,Suzuki,jacobsuzuki@mail.com,(648) 978-7987,1996-10-25,Prefer not to say,United Kingdom,2918 Church St,Dallas,United Kingdom,2024-12-25,True
CUS0021256,Sarah,Alexander,Carter,sarahcarter@gmail.com,426-855-5190,1972-11-26,Female,Vietnam,9490 Sunset Blvd,St. Petersburg,Vietnam,2016-06-06,True
CUS0021257,Charles,,Thompson,charles_thompson449@mail.com,+15677634067,1976-07-31,Male,Jordan,1624 Church St,Houston,Jordan,2022-06-01,True
CUS0021258,Ana,,Chen,anachen848@mail.com,2637929801,1957-08-02,Male,Israel,3820 Main St,Madrid,Israel,2021-09-07,True
CUS0021259,Donna,Dennis,Roberts,jenniferkumar@aol.com,+15705658592,1978-11-08,Female,Switzerland,5647 Maple Dr,Milan,Switzerland,2022-09-11,True
CUS0021260,Katherine,George,Chen,katherine.chen@outlook.com,(803) 879-9188,1951-12-27,Female,Spain,5635 Park Rd,Singapore,Spain,2023-03-22,True
CUS0021261,Mary,Hiro,Gonzalez,marygonzalez461@outlook.com,+11979064834,1984-04-21,Male,China,897 Sunset Blvd,Rio de Janeiro,China,2015-11-20,True
CUS0021262,Susan,Donald,Kumar,susan.kumar459@gmail.com,180-579-5001,1965-08-22,Male,Finland,8212 2nd St,Paris,Finland,2023-01-12,True
CUS0021263,Jack,Emily,Novak,jacknovak812@gmail.com,+16462622337,1960-12-24,Male,United States,7176 Sunset Blvd,Bogota,United States,2015-09-07,True
CUS0021264,Kevin,,Flores,kevin_flores270@mail.com,447-661-9275,1978-11-10,Female,Egypt,4194 2nd St,Casablanca,Egypt,2020-10-08,True
CUS0021265,Andrew,Mohammed,Green,andrew.green@aol.com,+10700553962,1970-09-21,Male,Japan,8090 Church St,Kuala Lumpur,Japan,2021-02-03,True
CUS0021266,Christopher,,Martinez,christopher.martinez949@outlook.com,+19638014138,1980-09-23,Female,Portugal,4530 Oak Ave,Moscow,Portugal,2023-11-01,True
CUS0021267,Ashley,,Sanchez,ashley_sanchez@gmail.com,0191766463,1949-12-14,Male,Sri Lanka,7636 Church St,Amman,Sri Lanka,2015-04-16,True
CUS0021268,Mark,,Oliveira,mark_oliveira@outlook.com,+14736782769,2005-12-12,Male,Norway,5743 Church St,Ho Chi Minh City,Norway,2019-02-06,True
CUS0021269,Catherine,,Park,catherine_park680@gmail.com,432-614-9067,1987-06-02,Male,Canada,7519 Park Rd,Manchester,Canada,2020-05-29,True
CUS0021270,Sofia,,Johnson,sofia_johnson480@mail.com,+16318657080,1997-11-17,Male,Greece,2146 Main St,Lisbon,Greece,2023-02-19,True
CUS0021271,Robert,Paul, Wang,robertwang@yahoo.com,9087560821,1988-10-18,Male,Jordan,6085 1st Ave,St. Petersburg,Jordan,2021-10-11,True
CUS0021272,Thomas,Chen,Johnson,thomasjohnson@yahoo.com,477-955-5580,1970-05-01,Female,Turkey,313 Church St,Los Angeles,Turkey,2015-07-27,True
CUS0021273,Pamela,Anna,Wang,pamela_wang703@yahoo.com,(496) 989-5531,1964-08-20,Male,Italy,9871 Maple Dr,Madrid,Italy,2017-01-04,True
CUS0021274,Fatima,,Santos,fatima.santos976@mail.com,(679) 943-5523,1989-08-25,Female,Ireland,5881 Main St,Budapest,Ireland,2018-02-21,True
CUS0021275,Joshua,,Campbell,joshua.campbell@gmail.com,+13551163733,2003-09-22,Female,Malaysia,7506 River Rd,Abu Dhabi,Malaysia,2016-07-18,False
CUS0021276,Wei,,Flores,wei.flores@yahoo.com,+17461400539,1968-05-06,Female,us,1446 River Rd,Frankfurt,United States,2017-08-19,True
CUS0021277,James,,Lee,james_lee147@gmail.com,(762) 693-0447,1981-11-24,Female,Poland,9123 Elm St,Cologne,Poland,2021-01-10,True
CUS0021278,Rachel,Elena,Andersson,rachel_andersson44@outlook.com,+18291580655,1989-09-11,Female,Sweden,6042 Church St,Oslo,Sweden,2016-01-31,True
CUS0021279,  Diego  ,,Park,diegopark192@aol.com,(243) 650-8526,1986-07-16,Male,Poland,927 Sunset Blvd,Birmingham,Poland,2022-06-02,True
CUS0021280,Cynthia,,Walker,cynthiawalker@gmail.com,(062) 544-1009,1996-11-08,Male,Tunisia,1110 Main St,Montreal,Tunisia,2015-05-21,True
CUS0021281,Stephen,Samantha,Singh,stephen.singh605@gmail.com,2437268467,1957-10-20,Male,Poland,3172 1st Ave,Rio de Janeiro,Poland,2017-04-11,True
CUS0021282,Ashley,,Wright,ashley.wright@outlook.com,+10586534893,1967-04-06,Male,Indonesia,2018 Maple Dr,Karachi,Indonesia,2017-07-04,True
CUS0021283,Jack,,Jackson,jack.jackson@yahoo.com,+15075455928,1969-04-29,Female,United States,5975 1st Ave,Tel Aviv,United States,2021-07-06,True
CUS0021284,Heather,,Khan,heather_khan@yahoo.com,955-835-1309,1986-09-15,Female,India,9329 Maple Dr,Phoenix,India,2016-01-05,True
CUS0021285,Heather,Susan,Mitchell,heather_mitchell649@outlook.com,5365602463,1976-06-04,Female,Morocco,1247 Oak Ave,St. Petersburg,Morocco,2018-06-21,True
CUS0021286,Priya,Gary,Green,priya.green@yahoo.com,(932) 964-4491,1980-07-01,Female,South Korea,3438 Highland Ave,Philadelphia,South Korea,2017-05-08,True
CUS0021287,Elizabeth,Anthony,Costa,elizabeth_costa@yahoo.com,(787) 258-4132,1994-09-13,Female,Mexico,6536 Oak Ave,Edinburgh,Mexico,2016-01-20,True
CUS0021288,Amy,Patricia,Yamamoto,amy.yamamoto623@yahoo.com,568-413-2502,1968-10-25,Male,Egypt,3273 Lake Dr,Sao Paulo,Egypt,2022-01-13,True
CUS0021289,  Kathleen  ,,Perez,kathleenperez57@aol.com,4652469518,1970-12-29,Male,United Kingdom,1401 Elm St,Boston,United Kingdom,2025-08-29,True
